Modelo,Formato,Respuesta,Tiempo de espera de usuario,Tiempo en procesar la solicitud,Tiempo que tarda en cargar el modelo,Tiempo que tarda el modelo en procesar la entrada,Tiempo que el modelo genera tokens,Tokens de entrada,Tokens de salida,Tokens generados por segundo,Correccion,Claridad,Completitud,ID,Categoria
Gemma,binary,"The provided text appears to be a sequence of binary digits, which can be interpreted as a series of commands or instructions. However, without additional context or information about the specific protocol or system this sequence is related to, it is difficult to determine their exact meaning or purpose.

**Possible interpretations:**

* **Network packet:** The binary sequence could represent a network packet, containing various fields such as source and destination addresses, protocol type, and data payload.
* **Command sequence:** It could be a sequence of commands or instructions for a device or system, where each byte represents a specific action or setting.
* **Data encoding:** The sequence might be encoded data, requiring additional key or context for interpretation.

**Further analysis:**

* **Length:** The sequence contains 256 binary digits, which is a multiple of 8, suggesting that it might be organized into bytes.
* **Structure:** The sequence appears to be structured, with groups of 8 digits separated by spaces. This could indicate that each group represents a byte.
* **Content:** The sequence includes various combinations of 0s and 1s, suggesting that it contains both logical values.

**Recommendations:**

* Provide additional context or information about the origin and purpose of the binary sequence.
* Specify the protocol or system that the sequence is related to.
* Share any relevant documentation or specifications that can aid in interpretation.

With more information, it would be possible to determine the exact meaning and purpose of the binary sequence.",32.62557864189148,32.6238768,9.4173096,7.268756,13.298486,984,310,23.310924266115705,0,0,10,12,Razonamiento logico
Gemma,hexa,The provided text is a sequence of characters and does not contain any meaningful information or instructions. It appears to be a random combination of letters and numbers.,13.869055032730103,13.8677452,9.4266209,1.331593,1.172945,235,31,26.42920171022512,0,0,10,12,Razonamiento logico
Gemma,json,"No. La afirmación no es válida. Si todas las rosas son flores, pero algunas flores son rojas, no significa que todas las rosas sean rojas.",11.874646425247192,11.8729343,9.4433955,0.395328,1.219882,54,32,26.232045394554557,10,10,10,12,Razonamiento logico
Gemma,csv,"La respuesta es **no**.

Aunque todas las rosas sean flores, no todas las flores son rosas. Por lo tanto, no se puede concluir que todas las rosas sean rojas.",26.461518049240112,26.4590247,9.4207928,0.382285,1.432908,51,37,25.821615902765565,10,10,10,12,Razonamiento logico
Gemma,xml,"No. La afirmación no es válida. Si todas las rosas son flores y algunas flores son rojas, no significa que todas las rosas sean rojas.",16.541266679763794,16.5396824,14.999413,0.398901,1.136385,63,31,27.279487145641664,10,10,10,12,Razonamiento logico
Gemma,html,"No. Si todas las rosas son flores y algunas flores son rojas, no se puede afirmar que todas las rosas sean rojas.",14.405601501464844,14.4039693,12.858778,0.563294,0.977908,73,26,26.587368136879952,10,10,10,12,Razonamiento logico
Gemma,texto,Un kilo de plumas y un kilo de plomo tienen la misma masa. La masa es una propiedad física que se mide en kilogramos y se refiere a la cantidad de materia en un objeto.,14.4672691822052,14.4653256,12.6931406,0.335194,1.433428,34,39,27.207505364761957,10,10,10,13,Razonamiento logico
Gemma,binary,"The provided sequence of numbers appears to be a representation of a game state or turn in a strategy game. Each number represents an action or resource.

**Here's an interpretation of the sequence:**

**Turn Summary:**

* **Action Phase:**
    * 11000010: Move unit 10
    * 10111111: Attack unit 11 with unit 10
    * 01010001: Research technology 1
    * 01110101: Build unit 12
* **Resource Phase:**
    * 11000011: Gain resource 13
    * 10101001: Gain resource 14
    * 00100000: Gain resource 15
* **Action Phase:**
    * 01110000: Move unit 16
    * 01100101: Attack unit 17 with unit 16
    * 01110011: Build unit 18
* **Resource Phase:**
    * 00100000: Gain resource 19
* **Action Phase:**
    * 01110101: Research technology 2
    * 01101110: Move unit 20
    * 00100000: Gain resource 21
* ... (The sequence continues with similar patterns of actions and resource gains.)

**Possible Game Mechanics:**

* **Action points:** Each action has a cost in action points, which are replenished during the resource phase.
* **Technology tree:** Researching technologies unlocks new abilities or units.
* **Resource management:** Gathering resources is essential for building units, researching technologies, and purchasing upgrades.
* **Unit combat:** Units can attack and defend against each other.

**Conclusion:**

The provided sequence of numbers suggests that it represents a turn in a strategy game with mechanics involving action points, resource management, technology research, and unit combat.",32.5274338722229,32.5249398,9.4590212,2.729743,19.476338,435,469,24.08050219707627,0,0,0,13,Razonamiento logico
Gemma,hexa,The provided text appears to be a sequence of random characters and does not have any meaningful content or interpretation.,12.930440187454224,12.9289358,9.4470492,0.652879,0.809806,112,22,27.167000491475736,0,0,10,13,Razonamiento logico
Gemma,json,"Un kilo de plumas y un kilo de plomo tienen la misma masa. La masa es una propiedad física que se mide en kilogramos y se refiere a la cantidad de materia en un objeto. Independientemente de la naturaleza o composición del objeto, un kilo es un kilo.",13.496525049209595,13.49509,9.6835768,0.262309,2.18142,42,56,25.671351688349787,10,10,10,13,Razonamiento logico
Gemma,csv,Un kilo de plumas y un kilo de plomo tienen la misma masa. La masa es una propiedad física que se mide en kilogramos y se refiere a la cantidad de materia en un objeto.,24.649691104888916,24.64822,9.4270526,0.32061,1.462065,38,39,26.67460065044988,10,10,10,13,Razonamiento logico
Gemma,xml,"Un kilo de plumas y un kilo de plomo tienen la misma masa. La masa es una propiedad física que se mide en kilogramos (kg) y se refiere a la cantidad de materia en un objeto. Independientemente de la naturaleza o composición del objeto, un kilo es un kilo.",17.198748111724854,17.1970143,14.5966711,0.385501,2.211166,52,59,26.682754709506206,10,10,10,13,Razonamiento logico
Gemma,html,Un kilo de plumas y un kilo de plomo tienen la misma masa. La masa es una propiedad física que se mide en kilogramos y se refiere a la cantidad de materia en un objeto.,14.674356937408447,14.6726218,12.7603743,0.415204,1.493995,62,39,26.104505035157413,10,10,10,13,Razonamiento logico
Gemma,texto,Todos los meses tienen 28 días como mínimo.,13.38538408279419,13.3838224,12.6024202,0.360864,0.417685,43,12,28.729784406909516,10,10,10,14,Razonamiento logico
Gemma,binary,"The provided text appears to be a sequence of binary values, which can be interpreted as a series of instructions or data. However, without additional context or information about the specific protocol or system this data is related to, it is difficult to determine its exact meaning or purpose.

**Possible interpretations:**

* **Network packet:** The binary values could represent a network packet, containing various fields such as source and destination addresses, protocol type, and data payload.
* **Machine code:** The sequence could be machine code instructions, which could be executed by a processor.
* **Encrypted data:** The binary values might be encrypted data, requiring a key or decryption algorithm to be decoded.

**Additional information needed:**

* Context: Information about the source and destination of the data, and the protocol or system it is related to.
* Key or decryption algorithm: If the data is encrypted, a key or decryption algorithm is needed to interpret its contents.

**Possible actions:**

* If you have the necessary context and key, you can attempt to decode the data and determine its meaning.
* Consult with an expert in the relevant field (e.g., network engineering, cryptography) for assistance in interpreting the data.
* Provide more information about the origin and purpose of the data to facilitate a better understanding.",27.4613995552063,27.4602134,12.4981055,3.82302,11.135302,633,267,23.9777960220567,0,0,0,14,Razonamiento logico
Gemma,hexa,The provided text appears to be a sequence of characters and does not have any inherent meaning or significance. It is not possible for me to provide any interpretation or analysis of its content.,13.579208612442017,13.5775585,9.4271051,0.881953,1.388687,155,37,26.6438729533725,0,0,0,14,Razonamiento logico
Gemma,json,Todos los meses tienen 28 días como mínimo.,11.568844556808472,11.567149,9.4561983,0.392811,0.423526,52,12,28.333561575912693,10,10,10,14,Razonamiento logico
Gemma,csv,Todos los meses tienen 28 días como mínimo.,28.022229194641113,28.0207721,9.4190896,0.374283,0.426879,49,12,28.11101037999058,10,10,10,14,Razonamiento logico
Gemma,xml,Todos los meses tienen 28 días como mínimo.,16.262354612350464,16.2604399,15.4430191,0.391507,0.422415,61,12,28.40808209935727,10,10,10,14,Razonamiento logico
Gemma,html,"Todos los meses tienen 28 días.

Algunos meses tienen 30 o 31 días, pero todos ellos tienen 28 días en el mes de febrero.",14.669076442718506,14.6672881,12.7459053,0.551217,1.366742,71,37,27.071678487966274,10,10,10,14,Razonamiento logico
Gemma,texto,"Ana.

Si Ana es más alta que Luis y Luis es más alto que Marta, entonces Ana es la persona más alta.",13.93478798866272,13.9333584,12.539793,0.371191,1.018755,44,27,26.502937408896152,10,10,10,15,Razonamiento logico
Gemma,binary,"The provided text appears to be a sequence of binary values, which can be interpreted as a series of instructions or data. However, without additional context or information about the specific protocol or system this data is related to, it is difficult to determine its exact meaning or purpose.

**Possible interpretations:**

* **Machine code:** The binary values could represent machine code instructions, which could be executed by a processor or other computing device.
* **Network packet:** The sequence could be a network packet, containing data and control information for communication between devices.
* **Data storage:** The binary values might be part of a larger dataset or file.

**Additional information needed:**

* The protocol or system this data is related to.
* The intended recipient or purpose of the data.
* Any additional context or information that could help interpret the meaning.

With more information, it would be possible to provide a more accurate and helpful interpretation of the binary values.",25.69012451171875,25.6886987,12.2721569,5.162645,8.250128,822,195,23.635996920290207,0,0,0,15,Razonamiento logico
Gemma,hexa,The provided text appears to be a sequence of characters and does not have any inherent meaning or significance. It is not possible for me to provide any interpretation or analysis of this text.,13.131107807159424,13.1294061,9.4592428,0.941714,1.421014,196,37,26.037744877953347,0,0,10,15,Razonamiento logico
Gemma,json,"Basándose en la información proporcionada, la persona más alta es Ana.

Si Ana es más alta que Luis y Luis es más alto que Marta, entonces Ana debe ser la más alta de las tres.",13.000399589538574,12.9982846,9.439401,0.391405,1.659847,53,43,25.90600217971897,10,10,10,15,Razonamiento logico
Gemma,csv,"Ana es más alta que Luis, y Luis es más alto que Marta. Por lo tanto, Ana es la persona más alta.",26.612219095230103,26.6103802,9.4228376,0.375052,1.027656,48,27,26.273383311146922,10,10,10,15,Razonamiento logico
Gemma,xml,"Ana es la persona más alta.

Si Ana es más alta que Luis y Luis es más alto que Marta, entonces Ana debe ser la más alta de las tres.",16.768309593200684,16.7668918,15.0489188,0.401792,1.312233,62,35,26.672092532347534,10,10,10,15,Razonamiento logico
Gemma,html,"Ana es la persona más alta.

Si Ana es más alta que Luis y Luis es más alto que Marta, entonces Ana debe ser la más alta de las tres.",14.713073968887329,14.7113567,12.7961609,0.565531,1.346315,72,35,25.996887801146094,10,10,10,15,Razonamiento logico
Gemma,texto,"Carlos vive en Cadiz.

La información del lugar de nacimiento de Carlos no es relevante para determinar donde vive ahora.",14.048924922943115,14.0477013,12.808935,0.355884,0.878559,42,24,27.317459612843304,10,10,10,16,Extraccion de informacion
Gemma,binary,"The provided text appears to be a sequence of binary values, which represent digital signals or instructions. It is not immediately clear what the purpose or meaning of this sequence is.

**Possible interpretations:**

* **Machine code:** The sequence could be a snippet of machine code, which is the language understood by a computer's processor.
* **Encrypted data:** The sequence could be encrypted data, which would require decryption to reveal the underlying information.
* **Protocol or communication data:** The sequence could be a representation of a communication protocol or data packet.

**Further analysis:**

To better understand the sequence, additional context or information is needed. For example:

* The origin of the sequence: where did it come from?
* The intended use: what is the purpose of the sequence?
* Any additional metadata: are there any comments or documentation that explains the sequence?

**Possible tools for analysis:**

* **Binary analysis tools:** Tools like HxD or Binary Viewer can be used to visualize and analyze binary data.
* **Reverse engineering tools:** Tools like IDA Pro or WinHex can be used to reverse engineer machine code and identify its purpose.
* **Cryptographic analysis:** If the sequence is suspected to be encrypted, cryptographic analysis techniques can be used to attempt to decipher it.

**Conclusion:**

The provided sequence of binary values is potentially meaningful, but its true interpretation depends on additional context and analysis. Further investigation is required to determine the purpose and meaning of the sequence.",30.234407424926758,30.2329824,12.9572894,4.373904,12.898676,750,306,23.723365095766418,0,0,0,16,Extraccion de informacion
Gemma,hexa,The provided text appears to be a sequence of random characters and does not have any meaningful content or interpretation.,13.00348949432373,13.0021177,9.4349118,0.918758,0.855336,183,22,25.720886294976477,0,0,10,16,Extraccion de informacion
Gemma,json,"Carlos vive en Cádiz.

La información está contenida en la frase ""Actualmente vive en Cádiz"".",13.82207441329956,13.8204939,12.6824647,0.37962,0.75455,51,21,27.83115764362865,10,10,10,16,Extraccion de informacion
Gemma,csv,Actualmente vive en Cadiz.,12.98872184753418,12.9870855,12.4111071,0.369056,0.203034,46,6,29.551700700375306,10,10,10,16,Extraccion de informacion
Gemma,xml,El texto dice que Carlos vive en Cádiz actualmente.,15.344309091567993,15.3429045,14.5398731,0.403485,0.395513,60,11,27.811980895697488,10,10,10,16,Extraccion de informacion
Gemma,html,"Carlos vive en Cadiz.

La información está en la frase ""Actualmente vive en Cadiz"".",13.603810548782349,13.6019987,12.3426007,0.546875,0.709127,70,19,26.79350807401213,10,10,10,16,Extraccion de informacion
Gemma,texto,"El texto proporcionado no contiene información sobre las horas de apertura del lunes, por lo que no puedo responder esta pregunta desde los datos proporcionados.",13.661312103271484,13.6597771,12.1622342,0.380046,1.11315,53,30,26.950545748551406,0,0,0,17,Extraccion de informacion
Gemma,binary,"The provided text appears to be a sequence of binary values, which can be interpreted as a series of instructions or data. However, without additional context or information about the specific protocol or system this data is related to, it is difficult to determine its exact meaning or purpose.

**Possible interpretations:**

* **Machine code:** The binary values could represent machine code instructions, which could be executed by a processor or other computing device.
* **Network packet:** The sequence could be a network packet, containing data and control information for network communication.
* **Data stream:** The binary values might be a continuous stream of data, such as audio or video data.

**Additional information needed:**

* The protocol or system this data is related to.
* The intended recipient or destination of the data.
* Any additional context or information that could help interpret the meaning of the sequence.

**Possible actions:**

* If you have information about the protocol or system, you can try to decode the data using the appropriate tools or libraries.
* Consult with an expert in the field of network engineering or computer science for assistance in interpreting the data.
* Provide more context or details about the source or purpose of the data.",28.090802907943726,28.0890314,12.5631243,5.037599,10.483485,795,249,23.7516436566657,0,0,0,17,Extraccion de informacion
Gemma,hexa,The provided text appears to be a sequence of characters and does not have any inherent meaning or significance. It is not possible for me to provide any interpretation or analysis of its content.,12.590417861938477,12.5891403,9.4289563,0.914259,1.390119,193,37,26.616426363498373,0,0,0,17,Extraccion de informacion
Gemma,json,"El texto proporcionado no contiene información sobre la hora de apertura del museo en lunes, por lo que no puedo responder esta pregunta desde los datos proporcionados.",12.888478994369507,12.8861237,9.6809787,0.409035,1.260319,62,32,25.39039719309159,0,10,0,17,Extraccion de informacion
Gemma,csv,"El texto proporcionado no contiene información sobre la hora de apertura del museo en lunes, por lo que no puedo responder esta pregunta desde los datos proporcionados.",14.164529800415039,14.1627354,12.5730716,0.390401,1.194368,57,32,26.792412388811485,0,10,0,17,Extraccion de informacion
Gemma,xml,"El texto proporcionado no contiene información sobre la hora de apertura del museo en lunes, por lo que no puedo responder esta pregunta desde los datos proporcionados.",16.282994270324707,16.2812908,14.507788,0.552333,1.21717,71,32,26.290493521858078,0,10,0,17,Extraccion de informacion
Gemma,html,"El texto proporcionado no contiene información sobre la hora de apertura del museo en lunes, por lo que no puedo responder esta pregunta desde los datos proporcionados.",14.480599164962769,14.4793122,12.7271595,0.561924,1.186425,81,32,26.97178498430158,0,0,0,17,Extraccion de informacion
Gemma,texto,"El texto proporcionado no contiene información sobre el lugar de la conferencia, por lo que no puedo responder esta pregunta.",13.873558044433594,13.8723326,12.6089865,0.369987,0.890273,42,24,26.958022988454104,0,10,0,18,Extraccion de informacion
Gemma,binary,"The provided text appears to be a sequence of binary values, which can be interpreted as a series of instructions or data. However, without additional context or information about the specific protocol or system this sequence is related to, it is difficult to determine its exact meaning or purpose.

**Possible interpretations:**

* **Machine code:** The sequence could be a sequence of machine code instructions, which could be executed by a processor or other digital device.
* **Network packet:** The sequence could be a network packet, containing data and instructions for network communication.
* **Data stream:** The sequence could be a data stream, representing information that is being transmitted or stored.

**Further analysis:**

* **Decoding:** Attempting to decode the sequence using relevant protocols or standards could provide more insights.
* **Context:** Obtaining additional information about the source or purpose of the sequence could aid in understanding its meaning.
* **Analysis tools:** Specialized tools and techniques for analyzing binary data can provide valuable information about its structure and functionality.

**Note:** Without more context or information about the specific protocol or system this sequence is related to, it is not possible to determine its exact meaning or purpose.",28.478745937347412,28.4775018,12.619117,5.636663,10.217887,885,240,23.48822217352766,0,0,0,18,Extraccion de informacion
Gemma,hexa,The provided text appears to be a sequence of characters and does not have any meaningful content or interpretation.,13.11358118057251,13.1118496,9.4330805,1.187582,0.7996,213,21,26.263131565782892,0,0,0,18,Extraccion de informacion
Gemma,json,La conferencia tendrá lugar en Madrid.,11.067966938018799,11.0660213,9.4189113,0.379081,0.273816,51,8,29.21670026587197,10,10,10,18,Extraccion de informacion
Gemma,csv,"El texto proporcionado no contiene información sobre el lugar donde tendrá lugar la conferencia, por lo que no puedo responder esta pregunta desde los datos proporcionados.",29.117035388946533,29.1155652,9.6674448,0.360447,1.14788,46,31,27.00630727950657,0,10,10,18,Extraccion de informacion
Gemma,xml,"La conferencia tendrá lugar en Madrid.

Se puede encontrar esta información en el contenido del documento.",16.275594234466553,16.2743806,15.1184501,0.409522,0.742239,60,20,26.945498687080576,10,10,10,18,Extraccion de informacion
Gemma,html,La conferencia tendrá lugar en Madrid.,13.501815795898438,13.500111,12.6967342,0.534017,0.265574,70,8,30.12343075752898,10,10,10,18,Extraccion de informacion
Gemma,texto,"El texto proporcionado no contiene información sobre cuando se ha terminado el proyecto, por lo que no puedo responder esta pregunta desde los datos proporcionados.",14.194649457931519,14.1926627,12.6762583,0.395819,1.115935,46,30,26.88328621290667,10,10,10,19,Extraccion de informacion
Gemma,binary,"The provided text appears to be a sequence of binary values, which can be interpreted as digital signals or instructions. However, without additional context or information about the purpose or application of this sequence, it is difficult to determine its exact meaning or functionality.

**Possible interpretations:**

* **Computer program:** The binary values could represent a computer program or code, where each byte (8-bit sequence) represents a specific instruction or data element.
* **Network packet:** The sequence could be a network packet, containing data and control information for communication over a network.
* **Sensor data:** It could be a sequence of sensor readings or measurements, where each bit represents a specific measurement or parameter.

**Further analysis:**

* **Decoding the sequence:** If you have information about the encoding or protocol used for the binary values, you can decode them to reveal the underlying data.
* **Contextual information:** Any additional context or documentation related to the source of the sequence can provide insights into its purpose and functionality.

**Please provide more information about the origin and intended use of the binary sequence for a more accurate interpretation.**",28.940009832382202,28.9385435,12.4275432,6.789981,9.716734,930,228,23.46467444719594,0,0,0,19,Extraccion de informacion
Gemma,hexa,The provided text appears to be a sequence of characters and does not have any meaningful content or interpretation.,13.247450113296509,13.2454083,9.6753496,1.216299,0.780369,223,21,26.910346259269655,0,10,0,19,Extraccion de informacion
Gemma,json,"El texto proporcionado no contiene información sobre cuando se ha terminado el proyecto, por lo que no puedo responder esta pregunta desde los datos proporcionados.",11.201480150222778,11.1996878,9.7057,0.378041,1.112761,55,30,26.95996714478671,10,10,10,19,Extraccion de informacion
Gemma,csv,"El texto proporcionado no contiene información sobre cuando se ha terminado el proyecto, por lo que no puedo responder esta pregunta desde los datos proporcionados.",10.982306480407715,10.9800558,9.4721154,0.374991,1.130044,50,30,26.547638853000414,10,10,10,19,Extraccion de informacion
Gemma,xml,"El texto proporcionado no contiene información sobre cuando se ha terminado el proyecto, por lo que no puedo responder esta pregunta desde los datos proporcionados.",11.007545948028564,11.0063293,9.4658256,0.402481,1.133428,64,30,26.468377347303928,10,10,10,19,Extraccion de informacion
Gemma,html,"El texto proporcionado no contiene información sobre cuando se ha terminado el proyecto, por lo que no puedo responder esta pregunta desde los datos proporcionados.",11.160071611404419,11.1586068,9.4520981,0.563136,1.138615,74,30,26.347799739156784,10,10,10,19,Extraccion de informacion
Gemma,texto,"El cumpleaños de Carlos es el viernes, por lo que cumple años el viernes.",10.457119464874268,10.455525,9.4655245,0.366735,0.619578,43,17,27.438030401337688,0,0,0,20,Extraccion de informacion
Gemma,binary,"The provided text appears to be a sequence of binary values, which can be interpreted as a series of instructions or data. However, without additional context or information about the specific protocol or system this sequence is related to, it is difficult to determine its exact meaning or purpose.

**Possible interpretations:**

* **Machine code:** The sequence could be a sequence of machine code instructions, which could be executed by a processor or other digital device.
* **Network packet:** The sequence could be a network packet, containing data and instructions for network communication.
* **Cryptographic data:** The sequence could be encrypted data, which requires a key or algorithm to be deciphered.

**Additional information needed:**

* The protocol or system this sequence is related to.
* Any additional context or documentation that explains the meaning of the sequence.

**Possible actions:**

* If you have information about the protocol or system, you can try to interpret the sequence based on its specifications.
* Consult with an expert in the field of cryptography or network engineering.
* Use a tool or decoder designed for the specific protocol or system.

**Note:** Without more information, it is not possible to determine the exact meaning or purpose of the sequence of binary values.",26.97072696685791,26.9690676,9.4406692,6.660759,10.863571,948,254,23.38089381475023,0,0,0,20,Extraccion de informacion
Gemma,hexa,The provided text appears to be a sequence of characters and does not have any inherent meaning or significance. It is not possible for me to provide any interpretation or analysis of this text.,12.227454662322998,12.2259015,9.4658946,1.3117,1.445128,226,37,25.603268361003316,0,0,0,20,Extraccion de informacion
Gemma,json,"El cumpleaños de Carlos es el miércoles.

Se sabe que el cumpleaños se celebra el viernes, pero también se sabe que es el miércoles. Por lo tanto, el cumpleaños de Carlos es el miércoles.",11.382431268692017,11.3795484,9.4399805,0.384108,1.551228,52,41,26.430672989399365,10,10,10,20,Extraccion de informacion
Gemma,csv,"El cumpleaños de Carlos se celebra el viernes, pero es el miércoles. Por lo tanto, Carlos cumple años el viernes.",10.738723993301392,10.7378028,9.4454069,0.367726,0.920312,49,25,27.16470066673041,10,10,10,20,Extraccion de informacion
Gemma,xml,"El cumpleaños de Carlos se celebra el viernes, pero es el miércoles. Por lo tanto, Carlos cumple años el **miércoles**.",10.864369869232178,10.8625548,9.4579801,0.389203,1.010984,61,27,26.706654111242113,10,10,10,20,Extraccion de informacion
Gemma,html,"El cumpleaños de Carlos es el viernes, pero es el miércoles. Por lo tanto, Carlos cumple años el **viernes**.",10.965728521347046,10.9642064,9.4591823,0.536951,0.964053,71,26,26.969471595441327,10,10,10,20,Extraccion de informacion
